"group","type","sd"
"Genuine","sdi",252
"Genuine","sdi",344
"Genuine","sdi",484
"Genuine","sdi",205
"Genuine","sdi",320
"Genuine","sdi",302
"Genuine","sdi",226
"Genuine","sdi",240
"Genuine","sdi",136
"Genuine","sdi",296
"Genuine","sdi",628
"Genuine","sdi",1356
"Genuine","sdi",90
"Genuine","sdi",163
"Genuine","sdi",219
"Genuine","sdi",216
"Genuine","sdi",321
"Genuine","sdi",295
"Genuine","sdi",263
"Genuine","sdi",187
"Genuine","sdi",379
"Genuine","sdi",1388
"Genuine","sdi",199
"Genuine","sdi",207
"Genuine","sdi",254
"Genuine","sdi",182
"Genuine","sdi",215
"Genuine","sdi",643
"Genuine","sdi",192
"Genuine","sdi",288
"Genuine","sdi",150
"Genuine","sdi",272
"Genuine","sdi",233
"Genuine","sdi",140
"Genuine","sdi",133
"Genuine","sdi",202
"Genuine","sdi",161
"Genuine","sdi",269
"Genuine","sdi",563
"Genuine","sdi",432
"Genuine","sdi",236
"Genuine","sdi",290
"Genuine","sdi",209
"Genuine","sdi",196
"Genuine","sdi",222
"Genuine","sdi",240
"Genuine","sdi",392
"Genuine","sdi",175
"Genuine","sdi",157
"Genuine","sdi",189
"Genuine","sdi",210
"Genuine","sdi",170
"Genuine","sdi",203
"Genuine","sdi",310
"Genuine","sdi",198
"Genuine","sdi",214
"Genuine","sdi",393
"Genuine","sdi",178
"Genuine","sdi",721
"Genuine","sdi",313
"Genuine","sdi",159
"Genuine","sdi",339
"Genuine","sdi",293
"Genuine","sdi",231
"Genuine","sdi",160
"Genuine","sdi",179
"Genuine","sdi",297
"Genuine","sdi",406
"Genuine","sdi",169
"Genuine","sdi",154
"Genuine","sdi",196
"Genuine","sdi",291
"Genuine","sdi",455
"Genuine","sdi",535
"Genuine","sdi",161
"Genuine","sdi",236
"Genuine","sdi",184
"Genuine","sdi",234
"Genuine","sdi",193
"Genuine","sdi",334
"Genuine","sdi",258
"Genuine","sdi",233
"Genuine","sdi",329
"Genuine","sdi",239
"Genuine","sdi",182
"Genuine","sdi",155
"Genuine","sdi",281
"Genuine","sdi",221
"Genuine","sdi",459
"Genuine","sdi",150
"Genuine","sdi",307
"Genuine","sdi",146
"Genuine","sdi",215
"Genuine","sdi",229
"Genuine","sdi",341
"Genuine","sdi",434
"Genuine","sdi",198
"Genuine","sdi",182
"Genuine","sdi",331
"Genuine","sdi",200
"Genuine","sdi",177
"Genuine","sdi",198
"Genuine","sdi",135
"Genuine","sdi",252
"Genuine","sdi",184
"Genuine","sdi",298
"Genuine","sdi",129
"Genuine","sdi",193
"Genuine","sdi",196
"Genuine","sdi",266
"Genuine","sdi",297
"Genuine","sdi",245
"Genuine","sdi",114
"Genuine","sdi",323
"Genuine","sdi",215
"Genuine","sdi",283
"Genuine","sdi",625
"Genuine","sdi",507
"Genuine","sdi",181
"Genuine","sdi",254
"Genuine","sdi",218
"Genuine","sdi",187
"Genuine","sdi",184
"Genuine","sdi",336
"Genuine","sdi",260
"Genuine","sdi",82
"Genuine","sdi",185
"Genuine","sdi",218
"Genuine","sdi",151
"Genuine","sdi",227
"Genuine","sdi",83
"Genuine","sdi",224
"Genuine","sdi",563
"Genuine","sdi",188
"Genuine","sdi",169
"Genuine","sdi",311
"Genuine","sdi",271
"Genuine","sdi",282
"Genuine","sdi",214
"Genuine","sdi",429
"Genuine","sdi",228
"Genuine","sdi",385
"Genuine","sdi",292
"Genuine","sdi",289
"Genuine","sdi",210
"Genuine","sdi",292
"Genuine","sdi",101
"Genuine","sdi",294
"Genuine","sdi",312
"Genuine","sdi",213
"Genuine","sdi",328
"Genuine","sdi",247
"Genuine","sdi",284
"Genuine","sdi",729
"Genuine","sdi",385
"Genuine","sdi",190
"Genuine","sdi",146
"Genuine","sdi",342
"Genuine","sdi",244
"Genuine","sdi",375
"Genuine","sdi",1142
"Genuine","sdi",261
"Genuine","sdi",130
"Genuine","sdi",284
"Genuine","sdi",170
"Genuine","sdi",238
"Genuine","sdi",234
"Genuine","sdi",690
"Genuine","sdi",281
"Genuine","sdi",220
"Genuine","sdi",191
"Genuine","sdi",429
"Genuine","sdi",147
"Genuine","sdi",237
"Genuine","sdi",283
"Genuine","sdi",385
"Genuine","sdi",552
"Genuine","sdi",336
"Genuine","sdi",191
"Genuine","sdi",105
"Genuine","sdi",184
"Genuine","sdi",158
"Genuine","sdi",320
"Genuine","sdi",458
"Genuine","sdi",700
"Genuine","sdi",172
"Genuine","sdi",340
"Genuine","sdi",455
"Genuine","sdi",232
"Genuine","sdi",212
"Genuine","sdi",224
"Genuine","sdi",183
"Genuine","sdi",518
"Genuine","sdi",301
"Genuine","sdi",281
"Genuine","sdi",148
"Genuine","sdi",145
"Genuine","sdi",195
"Genuine","sdi",197
"Genuine","sdi",116
"Genuine","sdi",152
"Genuine","sdi",237
"Genuine","sdi",218
"Genuine","sdi",137
"Genuine","sdi",163
"Genuine","sdi",279
"Genuine","sdi",296
"Genuine","sdi",255
"Genuine","sdi",116
"Genuine","sdi",234
"Genuine","sdi",258
"Genuine","sdi",392
"Genuine","sdi",334
"Genuine","sdi",297
"Genuine","sdi",167
"Genuine","sdi",497
"Genuine","sdi",172
"Genuine","sdi",97
"Genuine","sdi",150
"Genuine","sdi",210
"Genuine","sdi",385
"Genuine","sdi",201
"Genuine","sdi",73
"Genuine","sdi",220
"Genuine","sdi",225
"Genuine","sdi",223
"Genuine","sdi",261
"Genuine","sdi",441
"Genuine","sdi",183
"Genuine","sdi",212
"Genuine","sdi",224
"Genuine","sdi",319
"Genuine","sdi",226
"Genuine","sdi",167
"Genuine","sdi",220
"Genuine","sdi",254
"Genuine","sdi",88
"Genuine","sdi",78
"Genuine","sdi",176
"Genuine","sdi",110
"Genuine","sdi",283
"Genuine","sdi",186
"Genuine","sdi",212
"Genuine","sdi",146
"Genuine","sdi",236
"Genuine","sdi",113
"Genuine","sdi",254
"Genuine","sdi",156
"Genuine","sdi",379
"Genuine","sdi",316
"Genuine","sdi",374
"Genuine","sdi",1094
"Genuine","sdi",344
"Genuine","sdi",163
"Genuine","sdi",300
"Genuine","sdi",228
"Genuine","sdi",192
"Genuine","sdi",288
"Genuine","sdi",383
"Genuine","sdi",184
"Genuine","sdi",250
"Genuine","sdi",609
"Genuine","sdi",223
"Genuine","sdi",199
"Genuine","sdi",185
"Genuine","sdi",201
"Genuine","sdi",383
"Genuine","sdi",394
"Genuine","sdi",275
"Genuine","sdi",219
"Genuine","sdi",276
"Genuine","sdi",381
"Genuine","sdi",331
"Genuine","sdi",278
"Genuine","sdi",180
"Genuine","sdi",383
"Genuine","sdi",1025
"Genuine","sdi",306
"Genuine","sdi",258
"Genuine","sdi",358
"Genuine","sdi",165
"Genuine","sdi",230
"Genuine","sdi",245
"Genuine","sdi",254
"Genuine","sdi",235
"Genuine","sdi",145
"Genuine","sdi",205
"Genuine","sdi",163
"Genuine","sdi",306
"Genuine","sdi",143
"Genuine","sdi",274
"Genuine","sdi",152
"Genuine","sdi",105
"Genuine","sdi",145
"Genuine","sdi",167
"Genuine","sdi",445
"Genuine","sdi",294
"Genuine","sdi",137
"Genuine","sdi",257
"Genuine","sdi",264
"Genuine","sdi",206
"Genuine","sdi",265
"Genuine","sdi",234
"Genuine","sdi",89
"Genuine","sdi",175
"Genuine","sdi",161
"Genuine","sdi",376
"Genuine","sdi",230
"Genuine","sdi",263
"Genuine","sdi",157
"Genuine","sdi",173
"Genuine","sdi",212
"Genuine","sdi",296
"Genuine","sdi",502
"Genuine","sdi",501
"Genuine","sdi",212
"Genuine","sdi",141
"Genuine","sdi",311
"Genuine","sdi",474
"Genuine","sdi",128
"Genuine","sdi",204
"Genuine","sdi",286
"Genuine","sdi",340
"Genuine","sdi",362
"Genuine","sdi",209
"Genuine","sdi",142
"Genuine","sdi",168
"Genuine","sdi",199
"Genuine","sdi",247
"Genuine","sdi",177
"Genuine","sdi",136
"Genuine","sdi",143
"Genuine","sdi",124
"Genuine","sdi",453
"Genuine","sdi",214
"Genuine","sdi",209
"Genuine","sdi",266
"Genuine","sdi",519
"Genuine","sdi",278
"Genuine","sdi",213
"Genuine","sdi",336
"Genuine","sdi",202
"Genuine","sdi",403
"Genuine","sdi",725
"Genuine","sdi",253
"Genuine","sdi",219
"Genuine","sdi",165
"Genuine","sdi",195
"Genuine","sdi",245
"Genuine","sdi",320
"Genuine","sdi",133
"Genuine","sdi",164
"Genuine","sdi",118
"Genuine","sdi",333
"Genuine","sdi",130
"Genuine","sdi",309
"Genuine","sdi",93
"Genuine","sdi",157
"Genuine","sdi",174
"Genuine","sdi",262
"Genuine","sdi",197
"Genuine","sdi",134
"Genuine","sdi",977
"Genuine","sdi",191
"Genuine","sdi",264
"Genuine","sdi",430
"Genuine","sdi",240
"Genuine","sdi",302
"Genuine","sdi",209
"Genuine","sdi",274
"Genuine","sdi",241
"Genuine","sdi",328
"Genuine","sdi",647
"Genuine","sdi",2096
"Genuine","sdi",270
"Genuine","sdi",287
"Genuine","sdi",238
"Genuine","sdi",227
"Genuine","sdi",241
"Genuine","sdi",252
"Genuine","sdi",137
"Genuine","sdi",323
"Genuine","sdi",313
"Genuine","sdi",264
"Genuine","sdi",159
"Genuine","sdi",178
"Genuine","sdi",282
"Genuine","sdi",287
"Genuine","sdi",318
"Genuine","sdi",201
"Genuine","sdi",325
"Genuine","sdi",450
"Genuine","sdi",154
"Genuine","sdi",199
"Genuine","sdi",459
"Genuine","sdi",229
"Genuine","sdi",180
"Genuine","sdi",442
"Genuine","sdi",440
"Genuine","sdi",272
"Genuine","sdi",73
"Genuine","sdi",190
"Genuine","sdi",329
"Genuine","sdi",228
"Genuine","sdi",505
"Genuine","sdi",723
"Genuine","sdi",326
"Genuine","sdi",123
"Genuine","sdi",291
"Genuine","sdi",261
"Genuine","sdi",276
"Genuine","sdi",193
"Genuine","sdi",175
"Genuine","sdi",315
"Genuine","sdi",369
"Genuine","sdi",297
"Genuine","sdi",305
"Genuine","sdi",275
"Genuine","sdi",385
"Genuine","sdi",271
"Genuine","sdi",172
"Genuine","sdi",183
"Genuine","sdi",237
"Genuine","sdi",373
"Genuine","sdi",239
"Genuine","sdi",387
"Genuine","sdi",232
"Genuine","sdi",124
"Genuine","sdi",110
"Genuine","sdi",187
"Genuine","sdi",144
"Genuine","sdi",167
"Genuine","sdi",158
"Genuine","sdi",116
"Genuine","sdi",246
"Genuine","sdi",256
"Genuine","sdi",318
"Genuine","sdi",354
"Genuine","sdi",335
"Genuine","sdi",309
"Genuine","sdi",147
"Genuine","sdi",512
"Genuine","sdi",266
"Genuine","sdi",358
"Genuine","sdi",615
"Genuine","sdi",119
"Genuine","sdi",329
"Genuine","sdi",216
"Genuine","sdi",183
"Genuine","sdi",302
"Genuine","sdi",138
"Genuine","sdi",187
"Genuine","sdi",454
"Genuine","sdi",135
"Genuine","sdi",141
"Genuine","sdi",201
"Genuine","sdi",166
"Genuine","sdi",441
"Genuine","sdi",172
"Genuine","sdi",289
"Genuine","sdi",144
"Genuine","sdi",263
"Genuine","sdi",241
"Genuine","sdi",151
"Genuine","sdi",174
"Genuine","sdi",187
"Genuine","sdi",305
"Genuine","sdi",166
"Genuine","sdi",235
"Genuine","sdi",409
"Genuine","sdi",210
"Genuine","sdi",609
"Genuine","sdi",319
"Genuine","sdi",518
"Genuine","sdi",172
"Genuine","sdi",286
"Genuine","sdi",134
"Genuine","sdi",296
"Genuine","sdi",449
"Genuine","sdi",317
"Genuine","sdi",304
"Genuine","sdi",160
"Genuine","sdi",324
"Genuine","sdi",195
"Genuine","sdi",233
"Genuine","sdi",227
"Genuine","sdi",262
"Genuine","sdi",424
"Genuine","sdi",199
"Genuine","sdi",150
"Genuine","sdi",171
"Genuine","sdi",265
"Genuine","sdi",187
"Genuine","sdi",143
"Genuine","sdi",367
"Genuine","sdi",263
"Genuine","sdi",203
"Genuine","sdi",176
"Genuine","sdi",300
"Genuine","sdi",248
"Genuine","sdi",189
"Genuine","sdi",152
"Genuine","sdi",282
"Genuine","sdi",186
"Genuine","sdi",238
"Genuine","sdi",252
"Genuine","sdi",724
"Genuine","sdi",377
"Genuine","sdi",156
"Genuine","sdi",191
"Genuine","sdi",250
"Genuine","sdi",218
"Genuine","sdi",135
"Genuine","sdi",270
"Genuine","sdi",114
"Genuine","sdi",338
"Genuine","sdi",357
"Genuine","sdi",382
"Genuine","sdi",330
"Genuine","sdi",211
"Genuine","sdi",134
"Genuine","sdi",435
"Genuine","sdi",199
"Genuine","sdi",152
"Genuine","sdi",174
"Genuine","sdi",296
"Genuine","sdi",229
"Genuine","sdi",202
"Genuine","sdi",341
"Genuine","sdi",264
"Genuine","sdi",163
"Genuine","sdi",272
"Genuine","sdi",208
"Genuine","sdi",138
"Genuine","sdi",721
"Genuine","sdi",383
"Genuine","sdi",344
"Genuine","sdi",280
"Genuine","sdi",341
"Genuine","sdi",195
"Genuine","sdi",388
"Genuine","sdi",316
"Genuine","sdi",385
"Genuine","sdi",105
"Genuine","sdi",292
"Genuine","sdi",205
"Genuine","sdi",393
"Genuine","sdi",207
"Genuine","sdi",254
"Genuine","sdi",200
"Genuine","sdi",205
"Genuine","sdi",236
"Genuine","sdi",277
"Genuine","sdi",245
"Genuine","sdi",190
"Genuine","sdi",145
"Genuine","sdi",231
"Genuine","sdi",174
"Genuine","sdi",222
"Genuine","sdi",208
"Genuine","sdi",133
"Genuine","sdi",84
"Genuine","sdi",96
"Genuine","sdi",213
"Genuine","sdi",169
"Genuine","sdi",180
"Genuine","sdi",255
"Genuine","sdi",158
"Genuine","sdi",206
"Genuine","sdi",333
"Genuine","sdi",565
"Genuine","sdi",241
"Genuine","sdi",208
"Genuine","sdi",345
"Genuine","sdi",333
"Genuine","sdi",186
"Genuine","sdi",139
"Genuine","sdi",218
"Genuine","sdi",324
"Genuine","sdi",182
"Genuine","sdi",639
"Genuine","sdi",912
"Genuine","sdi",155
"Genuine","sdi",251
"Genuine","sdi",101
"Genuine","sdi",343
"Genuine","sdi",133
"Genuine","sdi",554
"Genuine","sdi",317
"Genuine","sdi",589
"Genuine","sdi",167
"Genuine","sdi",98
"Genuine","sdi",186
"Genuine","sdi",207
"Genuine","sdi",206
"Genuine","sdi",190
"Genuine","sdi",230
"Genuine","sdi",135
"Genuine","sdi",154
"Genuine","sdi",272
"Genuine","sdi",365
"Genuine","sdi",261
"Genuine","sdi",290
"Genuine","sdi",203
"Genuine","sdi",208
"Genuine","sdi",266
"Genuine","sdi",261
"Genuine","sdi",464
"Genuine","sdi",186
"Genuine","sdi",152
"Genuine","sdi",203
"Genuine","sdi",231
"Genuine","sdi",134
"Genuine","sdi",267
"Genuine","sdi",157
"Genuine","sdi",125
"Genuine","sdi",183
"Genuine","sdi",237
"Genuine","sdi",154
"Genuine","sdi",107
"Genuine","sdi",306
"Genuine","sdi",175
"Genuine","sdi",159
"Genuine","sdi",236
"Genuine","sdi",449
"Genuine","sdi",208
"Genuine","sdi",177
"Genuine","sdi",137
"Genuine","sdi",198
"Genuine","sdi",116
"Genuine","sdi",201
"Genuine","sdi",335
"Genuine","sdi",260
"Genuine","sdi",214
"Genuine","sdi",199
"Genuine","sdi",241
"Genuine","sdi",208
"Genuine","sdi",286
"Genuine","sdi",297
"Genuine","sdi",435
"Genuine","sdi",291
"Genuine","sdi",331
"Genuine","sdi",155
"Genuine","sdi",173
"Genuine","sdi",187
"Genuine","sdi",160
"Genuine","sdi",282
"Genuine","sdi",392
"Genuine","sdi",153
"Genuine","sdi",290
"Genuine","sdi",200
"Genuine","sdi",145
"Genuine","sdi",217
"Genuine","sdi",216
"Genuine","sdi",224
"Genuine","sdi",325
"Genuine","sdi",239
"Genuine","sdi",372
"Genuine","sdi",115
"Genuine","sdi",253
"Genuine","sdi",169
"Genuine","sdi",266
"Genuine","sdi",263
"Genuine","sdi",196
"Genuine","sdi",344
"Genuine","sdi",219
"Genuine","sdi",913
"Genuine","sdi",447
"Genuine","sdi",234
"Genuine","sdi",178
"Genuine","sdi",250
"Genuine","sdi",299
"Genuine","sdi",372
"Genuine","sdi",217
"Genuine","sdi",231
"Genuine","sdi",328
"Genuine","sdi",274
"Genuine","sdi",164
"Genuine","sdi",268
"Genuine","sdi",245
"Genuine","sdi",199
"Genuine","sdi",200
"Genuine","sdi",150
"Genuine","sdi",336
"Genuine","sdi",115
"Genuine","sdi",551
"Genuine","sdi",224
"Genuine","sdi",220
"Genuine","sdi",117
"Genuine","sdi",261
"Genuine","sdi",598
"Genuine","sdi",299
"Genuine","sdi",277
"Genuine","sdi",616
"Genuine","sdi",223
"Genuine","sdi",159
"Genuine","sdi",244
"Genuine","sdi",299
"Genuine","sdi",152
"Genuine","sdi",269
"Genuine","sdi",325
"Genuine","sdi",134
"Genuine","sdi",93
"Genuine","sdi",155
"Genuine","sdi",309
"Genuine","sdi",193
"Genuine","sdi",133
"Genuine","sdi",239
"Genuine","sdi",184
"Genuine","sdi",464
"Genuine","sdi",166
"Genuine","sdi",194
"Genuine","sdi",292
"Genuine","sdi",888
"Genuine","sdi",329
"Genuine","sdi",158
"Genuine","sdi",564
"Genuine","sdi",118
"Genuine","sdi",258
"Genuine","sdi",234
"Genuine","sdi",160
"Genuine","sdi",174
"Genuine","sdi",402
"Genuine","sdi",269
"Genuine","sdi",254
"Genuine","sdi",800
"Genuine","sdi",212
"Genuine","sdi",221
"Genuine","sdi",215
"Genuine","sdi",235
"Genuine","sdi",398
"Genuine","sdi",157
"Genuine","sdi",151
"Genuine","sdi",112
"Genuine","sdi",201
"Genuine","sdi",249
"Genuine","sdi",215
"Genuine","sdi",226
"Genuine","sdi",200
"Genuine","sdi",243
"Genuine","sdi",160
"Genuine","sdi",197
"Genuine","sdi",215
"Genuine","sdi",212
"Genuine","sdi",219
"Genuine","sdi",207
"Genuine","sdi",363
"Genuine","sdi",168
"Genuine","sdi",255
"Genuine","sdi",235
"Genuine","sdi",145
"Genuine","sdi",371
"Genuine","sdi",223
"Genuine","sdi",340
"Genuine","sdi",166
"Genuine","sdi",217
"Genuine","sdi",805
"Genuine","sdi",394
"Genuine","sdi",188
"Genuine","sdi",204
"Genuine","sdi",127
"Genuine","sdi",373
"Genuine","sdi",279
"Genuine","sdi",190
"Genuine","sdi",239
"Genuine","sdi",224
"Genuine","sdi",435
"Genuine","sdi",190
"Genuine","sdi",243
"Genuine","sdi",289
"Genuine","sdi",303
"Genuine","sdi",184
"Genuine","sdi",193
"Genuine","sdi",125
"Genuine","sdi",149
"Genuine","sdi",1045
"Genuine","sdi",514
"Genuine","sdi",183
"Genuine","sdi",281
"Genuine","sdi",268
"Genuine","sdi",297
"Genuine","sdi",136
"Genuine","sdi",255
"Genuine","sdi",109
"Genuine","sdi",140
"Genuine","sdi",207
"Genuine","sdi",354
"Genuine","sdi",184
"Genuine","sdi",490
"Genuine","sdi",215
"Genuine","sdi",229
"Genuine","sdi",172
"Genuine","sdi",247
"Genuine","sdi",146
"Genuine","sdi",283
"Genuine","sdi",119
"Genuine","sdi",223
"Genuine","sdi",299
"Genuine","sdi",287
"Genuine","sdi",583
"Genuine","sdi",544
"Genuine","sdi",270
"Genuine","sdi",220
"Genuine","sdi",363
"Genuine","sdi",278
"Genuine","sdi",255
"Genuine","sdi",203
"Genuine","sdi",401
"Genuine","sdi",113
"Genuine","sdi",142
"Genuine","sdi",313
"Genuine","sdi",270
"Genuine","sdi",167
"Genuine","sdi",298
"Genuine","sdi",356
"Genuine","sdi",310
"Genuine","sdi",177
"Genuine","sdi",131
"Genuine","sdi",242
"Genuine","sdi",148
"Genuine","sdi",250
"Genuine","sdi",475
"Genuine","sdi",132
"Genuine","sdi",136
"Genuine","sdi",221
"Genuine","sdi",217
"Genuine","sdi",154
"Genuine","sdi",326
"Genuine","sdi",233
"Genuine","sdi",300
"Genuine","sdi",163
"Genuine","sdi",200
"Genuine","sdi",295
"Genuine","sdi",206
"Genuine","sdi",309
"Genuine","sdi",149
"Genuine","sdi",251
"Genuine","sdi",164
"Genuine","sdi",172
"Genuine","sdi",212
"Genuine","sdi",285
"Genuine","sdi",277
"Genuine","sdi",251
"Genuine","sdi",204
"Genuine","sdi",137
"Genuine","sdi",306
"Genuine","sdi",383
"Genuine","sdi",186
"Genuine","sdi",243
"Genuine","sdi",160
"Genuine","sdi",269
"Genuine","sdi",267
"Genuine","sdi",135
"Genuine","sdi",195
"Genuine","sdi",149
"Genuine","sdi",176
"Genuine","sdi",302
"Genuine","sdi",282
"Genuine","sdi",510
"Genuine","sdi",291
"Genuine","sdi",87
"Genuine","sdi",575
"Genuine","sdi",108
"Genuine","sdi",213
"Genuine","sdi",216
"Genuine","sdi",226
"Genuine","sdi",387
"Genuine","sdi",241
"Genuine","sdi",415
"Genuine","sdi",174
"Genuine","sdi",118
"Genuine","sdi",232
"Genuine","sdi",296
"Genuine","sdi",163
"Genuine","sdi",238
"Genuine","sdi",493
"Genuine","sdi",269
"Genuine","sdi",199
"Genuine","sdi",193
"Genuine","sdi",176
"Genuine","sdi",377
"Genuine","sdi",137
"Genuine","sdi",207
"Genuine","sdi",274
"Genuine","sdi",200
"Genuine","sdi",351
"Genuine","sdi",203
"Genuine","sdi",208
"Genuine","sdi",144
"Genuine","sdi",400
"Genuine","sdi",92
"Genuine","sdi",110
"Genuine","sdi",200
"Genuine","sdi",221
"Genuine","sdi",301
"Genuine","sdi",262
"Genuine","sdi",322
"Genuine","sdi",198
"Genuine","sdi",336
"Genuine","sdi",278
"Genuine","sdi",140
"Genuine","sdi",146
"Genuine","sdi",151
"Genuine","sdi",428
"Genuine","sdi",300
"Genuine","sdi",225
"Genuine","sdi",266
"Genuine","sdi",352
"Genuine","sdi",162
"Genuine","sdi",190
"Genuine","sdi",209
"Genuine","sdi",151
"Genuine","sdi",224
"Genuine","sdi",165
"Genuine","sdi",188
"Genuine","sdi",349
"Genuine","sdi",271
"Genuine","sdi",261
"Genuine","sdi",188
"Genuine","sdi",257
"Genuine","sdi",302
"Genuine","sdi",167
"Genuine","sdi",145
"Genuine","sdi",258
"Genuine","sdi",174
"Genuine","sdi",229
"Genuine","sdi",213
"Genuine","sdi",121
"Genuine","sdi",511
"Genuine","sdi",159
"Genuine","sdi",275
"Genuine","sdi",302
"Genuine","sdi",278
"Genuine","sdi",250
"Genuine","sdi",343
"Genuine","sdi",391
"Genuine","sdi",633
"Genuine","sdi",526
"Genuine","sdi",218
"Genuine","sdi",182
"Genuine","sdi",499
"Genuine","sdi",79
"Genuine","sdi",224
"Genuine","sdi",152
"Genuine","sdi",373
"Genuine","sdi",589
"Genuine","sdi",516
"Genuine","sdi",162
"Genuine","sdi",255
"Genuine","sdi",291
"Genuine","sdi",297
"Genuine","sdi",311
"Genuine","sdi",551
"Genuine","sdi",237
"Genuine","sdi",257
"Genuine","sdi",256
"Genuine","sdi",213
"Genuine","sdi",238
"Genuine","sdi",287
"Genuine","sdi",212
"Genuine","sdi",299
"Genuine","sdi",222
"Genuine","sdi",211
"Genuine","sdi",317
"Genuine","sdi",464
"Genuine","sdi",358
"Genuine","sdi",215
"Genuine","sdi",403
"Genuine","sdi",207
"Genuine","sdi",223
"Genuine","sdi",354
"Genuine","sdi",84
"Genuine","sdi",243
"Genuine","sdi",194
"Genuine","sdi",212
"Genuine","sdi",300
"Genuine","sdi",382
"Genuine","sdi",150
"Genuine","sdi",274
"Genuine","sdi",178
"Genuine","sdi",187
"Genuine","sdi",240
"Genuine","sdi",104
"Genuine","sdi",266
"Genuine","sdi",216
"Genuine","sdi",483
"Genuine","sdi",283
"Genuine","sdi",221
"Genuine","sdi",254
"Genuine","sdi",198
"Genuine","sdi",300
"Genuine","sdi",216
"Genuine","sdi",215
"Genuine","sdi",299
"Genuine","sdi",506
"Genuine","sdi",258
"Genuine","sdi",219
"Genuine","sdi",286
"Genuine","sdi",510
"Genuine","sdi",196
"Genuine","sdi",300
"Genuine","sdi",163
"Genuine","sdi",117
"Genuine","sdi",361
"Genuine","sdi",194
"Genuine","sdi",244
"Genuine","sdi",167
"Genuine","sdi",124
"Genuine","sdi",197
"Genuine","sdi",572
"Genuine","sdi",260
"Genuine","sdi",257
"Genuine","sdi",175
"Genuine","sdi",227
"Genuine","sdi",121
"Genuine","sdi",170
"Genuine","sdi",188
"Genuine","sdi",275
"Genuine","sdi",467
"Genuine","sdi",302
"Genuine","sdi",527
"Genuine","sdi",221
"Genuine","sdi",229
"Genuine","sdi",237
"Genuine","sdi",138
"Genuine","sdi",182
"Genuine","sdi",141
"Genuine","sdi",224
"Genuine","sdi",224
"Genuine","sdi",308
"Genuine","sdi",256
"Genuine","sdi",317
"Genuine","sdi",634
"Genuine","sdi",167
"Genuine","sdi",132
"Genuine","sdi",432
"Genuine","sdi",165
"Genuine","sdi",299
"Genuine","sdi",278
"Genuine","sdi",186
"Genuine","sdi",307
"Genuine","sdi",328
"Genuine","sdi",229
"Genuine","sdi",265
"Genuine","sdi",91
"Genuine","sdi",444
"Genuine","sdi",287
"Genuine","sdi",174
"Genuine","sdi",171
"Genuine","sdi",444
"Genuine","sdi",219
"Genuine","sdi",542
"Genuine","sdi",194
"Genuine","sdi",1368
"Genuine","sdi",321
"Genuine","sdi",196
"Genuine","sdi",221
"Genuine","sdi",307
"Genuine","sdi",297
"Genuine","sdi",210
"Genuine","sdi",328
"Genuine","sdi",145
"Genuine","sdi",352
"Genuine","sdi",399
"Genuine","sdi",320
"Genuine","sdi",241
"Genuine","sdi",288
"Genuine","sdi",245
"Genuine","sdi",317
"Genuine","sdi",262
"Genuine","sdi",215
"Genuine","sdi",186
"Genuine","sdi",197
"Genuine","sdi",295
"Genuine","sdi",241
"Genuine","sdi",313
"Genuine","sdi",175
"Genuine","sdi",235
"Genuine","sdi",135
"Genuine","sdi",207
"Genuine","sdi",187
"Genuine","sdi",212
"Genuine","sdi",511
"Genuine","sdi",208
"Genuine","sdi",277
"Genuine","sdi",330
"Genuine","sdi",219
"Genuine","sdi",345
"Genuine","sdi",560
"Genuine","sdi",88
"Genuine","sdi",215
"Genuine","sdi",204
"Genuine","sdi",247
"Genuine","sdi",256
"Genuine","sdi",248
"Genuine","sdi",159
"Genuine","sdi",322
"Genuine","sdi",318
"Genuine","sdi",312
"Genuine","sdi",213
"Genuine","sdi",815
"Genuine","sdi",87
"Genuine","sdi",239
"Genuine","sdi",187
"Genuine","sdi",1040
"Genuine","sdi",216
"Genuine","sdi",512
"Genuine","sdi",258
"Genuine","sdi",304
"Genuine","sdi",257
"Genuine","sdi",297
"Genuine","sdi",288
"Genuine","sdi",216
"Genuine","sdi",248
"Genuine","sdi",160
"Genuine","sdi",340
"Genuine","sdi",911
"Genuine","sdi",483
"Genuine","sdi",308
"Genuine","sdi",1317
"Genuine","sdi",362
"Genuine","sdi",410
"Genuine","sdi",180
"Genuine","sdi",190
"Genuine","sdi",185
"Genuine","sdi",498
"Genuine","sdi",152
"Genuine","sdi",684
"Genuine","sdi",242
"Genuine","sdi",213
"Genuine","sdi",323
"Genuine","sdi",224
"Genuine","sdi",268
"Genuine","sdi",254
"Genuine","sdi",465
"Genuine","sdi",173
"Genuine","sdi",421
"Genuine","sdi",229
"Genuine","sdi",208
"Genuine","sdi",226
"Genuine","sdi",213
"Genuine","sdi",243
"Genuine","sdi",469
"Genuine","sdi",269
"Genuine","sdi",112
"Genuine","sdi",232
"Genuine","sdi",211
"Genuine","sdi",353
"Genuine","sdi",761
"Genuine","sdi",212
"Genuine","sdi",236
"Genuine","sdi",725
"Genuine","sdi",480
"Genuine","sdi",208
"Genuine","sdi",319
"Genuine","sdi",398
"Genuine","sdi",262
"Genuine","sdi",265
"Genuine","sdi",318
"Genuine","sdi",482
"Genuine","sdi",314
"Genuine","sdi",241
"Genuine","sdi",300
"Genuine","sdi",537
"Genuine","sdi",189
