session_id,AnagramsOrder10,AvailOrder10,ELMOrder10,PowerOrder10,SESDOrder10,WeightOrder10,CredentialOrder10,MetaphorOrder10,StroopOrder10,WarmthOrder10
7543283,1,5,8,6,3,10,4,9,7,2
7543320,4,1,NA,3,5,NA,2,NA,NA,6
7543322,1,6,NA,5,2,NA,4,NA,3,7
7543323,6,7,NA,5,1,NA,3,NA,4,2
7543324,4,3,NA,NA,2,NA,6,NA,5,1
7543325,1,7,NA,2,6,NA,4,NA,5,3
7543327,3,2,NA,7,4,NA,5,NA,1,6
7543330,7,6,NA,2,5,NA,1,NA,4,3
7543331,2,1,NA,6,3,NA,7,NA,4,5
7543333,6,3,NA,2,5,NA,1,NA,7,4
7543334,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
7543336,1,4,NA,6,7,NA,2,NA,3,5
7543339,6,2,NA,3,5,NA,4,NA,1,7
7543340,4,6,NA,1,7,NA,2,NA,5,3
7543342,1,2,NA,7,6,NA,5,NA,3,4
7543350,7,3,NA,5,2,NA,6,NA,4,1
7543356,1,7,NA,4,3,NA,6,NA,2,5
7543357,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
7543361,3,7,NA,6,5,NA,2,NA,4,1
7543368,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
7543370,3,5,NA,1,6,NA,7,NA,2,4
7543378,7,6,NA,3,4,NA,1,NA,5,2
7543383,3,2,NA,4,7,NA,6,NA,1,5
7543384,6,3,NA,2,7,NA,5,NA,1,4
7543398,1,3,7,4,6,9,10,8,2,5
7543412,4,5,8,2,10,6,3,7,9,1
7543425,7,2,NA,4,6,NA,1,NA,3,5
7543479,8,7,4,6,10,2,3,1,9,5
7543480,5,9,8,1,7,2,10,3,4,6
7543481,9,3,5,1,2,7,4,8,10,6
7543483,7,4,NA,5,1,NA,2,NA,6,3
7543488,4,5,10,9,8,2,1,3,7,6
7543510,10,4,1,2,8,5,7,6,3,9
7543524,10,2,1,5,8,3,7,4,9,6
7543597,1,8,7,4,6,3,5,2,9,10
7543600,5,2,10,9,4,8,6,7,3,1
7543664,9,3,1,5,4,6,10,7,8,2
7543665,3,9,10,6,7,5,2,4,8,1
7543666,4,3,2,1,10,7,6,8,5,9
7543667,7,5,1,10,4,3,9,2,8,6
7543672,9,3,10,4,7,5,1,6,2,8
7543673,10,9,8,1,6,5,2,4,3,7
7543755,7,5,1,3,8,NA,2,NA,4,6
7543771,9,8,10,6,2,5,7,4,3,1
7543772,4,5,3,6,7,8,2,9,10,1
7543773,10,5,9,7,6,3,8,2,1,4
7543774,3,8,1,2,4,9,5,10,6,7
7543842,4,3,2,6,1,NA,8,NA,5,7
7543896,10,7,9,4,8,3,1,2,6,5
7543902,3,8,7,1,5,10,2,9,4,6
7543930,4,5,1,6,8,3,10,2,7,9
7543939,5,9,10,1,2,6,3,7,4,8
7543971,2,9,1,5,10,7,4,8,6,3
7543995,8,10,3,6,2,5,9,4,1,7
7543997,4,9,3,8,1,7,10,6,2,5
7544070,1,5,8,6,3,NA,7,NA,2,4
7544765,7,4,9,5,1,3,6,2,8,10
7544846,2,1,10,9,7,3,5,4,6,8
7544863,6,9,1,10,2,5,3,4,8,7
7544896,9,2,3,8,7,5,1,6,10,4
7545080,10,7,1,8,2,5,4,6,3,9
7545083,7,1,5,8,9,3,10,2,6,4
7545103,6,1,9,3,10,5,2,4,8,7
7545150,4,5,3,6,7,8,10,9,1,2
7545192,6,4,NA,3,1,NA,5,NA,2,7
7545193,1,3,NA,2,7,NA,5,NA,4,6
7545194,1,6,NA,2,7,NA,3,NA,5,4
7545195,2,6,NA,4,7,NA,1,NA,3,5
7545196,3,5,NA,4,6,NA,1,NA,7,2
7545197,1,3,NA,NA,2,NA,NA,NA,NA,NA
7545198,2,6,NA,7,5,NA,1,NA,3,4
7545199,7,2,NA,5,4,NA,3,NA,6,1
7545201,3,5,NA,6,1,NA,2,NA,7,4
7545202,1,3,NA,4,5,NA,7,NA,2,6
7545203,4,7,NA,5,1,NA,2,NA,6,3
7545204,1,2,NA,3,4,NA,7,NA,6,5
7545205,1,4,NA,6,2,NA,5,NA,7,3
7545206,1,5,NA,6,2,NA,3,NA,7,4
7545207,3,2,NA,4,7,NA,5,NA,6,1
7545208,NA,NA,NA,NA,2,NA,1,NA,NA,NA
7545209,1,6,NA,2,5,NA,4,NA,3,7
7545218,2,6,NA,5,3,NA,1,NA,4,7
7545219,7,2,NA,6,3,NA,4,NA,5,1
7545223,6,1,NA,3,5,NA,2,NA,7,4
7545224,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7545236,1,6,NA,4,2,NA,5,NA,7,3
7545239,3,10,2,1,8,4,6,5,9,7
7545240,6,7,NA,4,2,NA,1,NA,5,3
7545276,10,3,8,9,5,6,1,7,2,4
7545279,3,2,5,4,6,9,1,8,7,10
7545281,3,4,NA,7,2,NA,5,NA,6,1
7545372,1,NA,NA,NA,2,NA,NA,NA,NA,NA
7545382,2,7,NA,4,5,NA,1,NA,3,6
7545424,5,4,2,1,3,6,8,7,9,10
7545427,3,1,2,10,9,5,8,6,4,7
7545434,7,1,8,9,4,3,10,2,6,5
7545464,2,1,6,5,4,8,3,9,7,10
7545471,4,3,8,7,2,6,9,5,1,10
7545615,10,6,9,7,8,2,5,3,4,1
7545616,8,10,5,6,4,2,7,3,9,1
7545699,4,2,6,7,5,NA,8,NA,1,3
7545825,5,8,9,6,1,3,4,2,10,7
7545924,6,3,1,4,5,8,7,9,2,10
7545925,1,2,6,7,4,9,10,8,5,3
7545978,5,4,7,8,3,1,6,2,9,10
7549210,10,9,7,6,8,4,2,3,5,1
7549325,2,8,4,3,1,7,10,6,5,9
7549495,9,10,4,3,8,6,1,5,7,2
7549541,5,6,2,1,10,4,7,3,8,9
7549641,6,5,7,10,4,8,2,9,3,1
7549676,9,6,2,5,1,7,4,8,3,10
7549807,5,4,6,8,9,1,3,2,10,7
7549820,5,7,6,3,4,8,2,9,1,10
7549873,10,9,3,5,6,8,1,7,2,4
7549919,6,7,1,3,5,9,4,8,10,2
7549925,10,6,2,1,4,7,9,8,3,5
7549928,9,5,7,6,10,3,1,2,8,4
7549989,10,4,7,8,1,6,2,5,3,9
7550010,8,9,4,1,3,6,7,5,2,10
7550041,1,3,7,2,5,9,6,8,10,4
7550042,4,5,9,8,6,1,3,2,10,7
7550052,6,2,NA,4,5,NA,3,NA,1,7
7550053,6,5,NA,7,3,NA,2,NA,4,1
7550054,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7550055,7,1,NA,3,6,NA,5,NA,4,2
7550057,4,5,NA,7,3,NA,2,NA,6,1
7550058,7,1,NA,3,6,NA,4,NA,2,5
7550059,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7550060,2,4,NA,1,6,NA,5,NA,3,7
7550061,6,7,NA,1,5,NA,3,NA,2,4
7550062,6,3,NA,4,7,NA,2,NA,5,1
7550064,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7550065,4,1,NA,5,2,NA,3,NA,6,7
7550067,6,4,NA,3,5,NA,1,NA,2,7
7550068,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7550072,7,1,NA,3,5,NA,4,NA,6,2
7550076,5,4,NA,3,6,NA,7,NA,1,2
7550078,3,5,NA,1,7,NA,4,NA,2,6
7550079,2,6,NA,4,3,NA,5,NA,7,1
7550080,4,6,NA,1,7,NA,2,NA,5,3
7550083,7,3,NA,4,1,NA,5,NA,2,6
7550085,5,1,NA,4,3,NA,2,NA,6,7
7550086,1,3,6,7,5,10,4,9,8,2
7550091,3,6,NA,4,7,NA,5,NA,2,1
7550105,2,3,NA,NA,NA,NA,NA,NA,NA,1
7550123,3,6,NA,1,4,NA,2,NA,5,7
7550134,2,1,10,4,6,7,3,8,9,5
7550136,6,8,10,3,2,5,7,4,9,1
7550141,5,8,1,4,9,2,10,3,7,6
7550153,2,3,4,1,10,5,7,6,8,9
7550157,1,8,7,2,3,6,10,5,9,4
7550161,3,8,7,2,1,9,4,10,6,5
7550164,1,9,10,7,5,2,4,3,8,6
7550172,4,1,NA,3,2,NA,5,NA,6,7
7550189,9,7,1,3,10,6,8,5,2,4
7550231,5,9,8,6,7,4,10,3,1,2
7550232,1,NA,NA,NA,3,NA,4,NA,NA,2
7550265,2,1,5,4,3,9,10,8,6,7
7550327,6,7,4,9,3,2,8,1,5,10
7550359,1,9,6,2,7,4,10,5,3,8
7550360,6,10,3,8,1,4,2,5,9,7
7550421,2,5,7,1,6,4,9,3,8,10
7550481,4,2,5,1,3,8,10,7,6,9
7550482,8,3,2,9,7,6,1,5,10,4
7551388,1,2,8,4,10,5,3,6,7,9
7551504,5,7,1,9,4,2,8,3,6,10
7551528,3,10,1,8,6,5,9,4,7,2
7551534,2,3,8,10,4,6,1,7,9,5
7551542,3,7,5,1,6,8,2,9,4,10
7551674,2,4,1,9,8,6,3,5,10,7
7551762,3,10,1,4,5,7,2,6,8,9
7551790,9,3,4,10,1,5,2,6,7,8
7551853,1,7,6,8,4,3,9,2,10,5
7551858,5,2,7,3,10,8,1,9,6,4
7551910,8,7,2,1,9,5,3,6,10,4
7551921,3,4,6,1,7,10,2,9,5,8
7551945,8,10,6,1,9,5,3,4,2,7
7552032,6,4,7,5,1,2,9,3,10,8
7552072,8,1,4,3,7,NA,2,NA,5,6
7552084,1,3,7,8,2,6,4,5,10,9
7552143,6,1,5,4,8,10,7,9,2,3
7552286,2,6,7,9,8,4,10,5,3,1
7552296,1,5,6,8,10,2,4,3,7,9
7552327,6,1,3,4,8,NA,2,NA,5,7
7552338,9,5,10,8,1,3,2,4,7,6
7552377,1,2,4,6,10,7,9,8,5,3
7552407,2,4,NA,NA,NA,NA,NA,NA,1,3
7552408,3,2,NA,5,1,NA,7,NA,4,6
7552409,4,6,NA,1,3,NA,7,NA,2,5
7552410,1,3,NA,4,NA,NA,2,NA,NA,NA
7552411,NA,2,NA,NA,1,NA,NA,NA,NA,NA
7552412,3,1,NA,4,7,NA,6,NA,5,2
7552414,3,5,NA,2,7,NA,6,NA,1,4
7552415,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
7552416,2,6,NA,5,7,NA,4,NA,3,1
7552417,7,1,NA,5,4,NA,6,NA,2,3
7552419,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
7552420,4,7,NA,3,1,NA,5,NA,6,2
7552422,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7552423,6,5,NA,4,1,NA,3,NA,2,7
7552424,6,3,NA,2,1,NA,7,NA,4,5
7552425,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7552426,3,2,NA,7,4,NA,5,NA,6,1
7552428,5,4,NA,2,6,NA,7,NA,3,1
7552429,1,6,4,3,5,8,10,7,2,9
7552431,1,2,NA,4,5,NA,NA,NA,NA,3
7552432,6,10,1,4,8,3,5,2,9,7
7552433,4,1,NA,6,3,NA,2,NA,5,7
7552437,5,6,NA,2,7,NA,3,NA,4,1
7552445,5,3,2,10,4,8,1,9,7,6
7552448,1,7,NA,3,2,NA,5,NA,4,6
7552449,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7552457,4,5,NA,1,3,NA,6,NA,2,7
7552468,7,6,NA,3,5,NA,4,NA,2,1
7552470,7,2,NA,3,4,NA,5,NA,6,1
7552471,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7552474,1,5,NA,6,3,NA,2,NA,4,7
7552479,2,9,5,6,1,7,3,8,10,4
7552481,1,7,NA,4,2,NA,5,NA,6,3
7552510,2,1,NA,5,4,NA,7,NA,3,6
7552511,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7552515,6,10,8,1,5,4,7,3,9,2
7552518,6,4,5,1,3,10,8,9,7,2
7552537,3,4,NA,2,5,NA,7,NA,1,6
7552555,2,4,6,5,1,8,7,9,3,10
7552573,3,2,NA,7,5,NA,1,NA,6,4
7552580,3,1,10,5,4,7,6,8,2,9
7552634,6,3,10,1,7,8,4,9,2,5
7552791,5,7,2,6,3,NA,1,NA,4,8
7553722,6,3,9,10,2,7,1,8,4,5
7553812,6,3,10,5,2,9,7,8,4,1
7553817,6,8,10,1,7,3,9,2,5,4
7553840,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7553841,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7553842,8,4,10,9,2,6,3,7,5,1
7553919,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
7553920,4,1,5,9,2,8,3,7,10,6
7553955,1,5,7,4,6,8,3,9,2,10
7554005,7,8,6,5,1,3,4,2,9,10
7554052,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
7554054,8,10,4,7,9,3,6,2,5,1
7554095,6,7,5,3,1,NA,8,NA,2,4
7554101,3,1,5,7,2,NA,4,NA,8,6
7554124,1,10,2,6,4,7,9,8,5,3
7554127,9,2,8,5,1,7,10,6,3,4
7554176,3,7,4,10,1,8,6,9,5,2
7554244,6,9,10,2,8,3,1,4,5,7
7554254,8,2,1,6,5,3,7,4,10,9
7554259,4,5,9,2,1,7,10,6,3,8
7554307,1,3,4,2,5,8,10,7,6,9
7554356,7,2,9,4,8,5,1,6,3,10
7554398,2,7,9,8,6,4,1,3,10,5
7554497,10,2,7,9,3,6,4,5,8,1
7554517,8,10,5,6,7,3,9,4,1,2
7554590,2,1,8,4,5,9,6,10,7,3
7554655,1,7,4,6,8,2,9,3,10,5
7554663,8,7,3,6,4,9,2,10,1,5
7554723,5,7,1,4,6,3,8,2,10,9
7554782,1,4,6,7,8,3,10,2,9,5
7554872,6,5,2,1,4,NA,3,NA,7,8
7554899,8,10,5,2,1,3,9,4,7,6
7554936,5,10,1,6,7,3,2,4,9,8
7554999,9,4,6,10,7,1,8,2,5,3
7555047,8,9,4,3,1,7,2,6,5,10
7555202,4,1,9,3,8,6,2,7,5,10
7555319,3,9,4,6,1,8,5,7,10,2
7556049,7,8,10,6,2,4,1,3,5,9
7556051,1,7,NA,6,4,NA,3,NA,5,2
7556052,6,2,NA,1,4,NA,5,NA,3,7
7556054,3,2,NA,4,1,NA,7,NA,6,5
7556056,4,3,NA,1,5,NA,6,NA,7,2
7556057,6,5,NA,4,7,NA,3,NA,2,1
7556058,1,4,NA,7,3,NA,6,NA,5,2
7556061,5,1,NA,3,7,NA,6,NA,2,4
7556062,3,4,NA,1,NA,NA,NA,NA,5,2
7556064,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
7556066,1,6,NA,3,7,NA,4,NA,2,5
7556067,5,4,NA,3,1,NA,2,NA,7,6
7556068,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
7556069,3,7,NA,4,6,NA,2,NA,5,1
7556070,3,5,NA,7,1,NA,4,NA,2,6
7556072,4,1,NA,7,6,NA,3,NA,5,2
7556073,7,1,NA,3,6,NA,4,NA,5,2
7556074,NA,2,NA,NA,NA,NA,1,NA,NA,NA
7556075,2,6,NA,1,5,NA,7,NA,3,4
7556076,3,5,NA,7,4,NA,1,NA,2,6
7556083,7,1,NA,3,5,NA,6,NA,2,4
7556088,3,7,NA,6,5,NA,4,NA,1,2
7556093,NA,2,NA,NA,NA,NA,NA,NA,1,NA
7556129,6,2,NA,7,4,NA,5,NA,3,1
7556155,2,5,NA,1,6,NA,7,NA,4,3
7556166,5,3,NA,2,6,NA,1,NA,NA,4
7556231,6,3,NA,5,2,NA,4,NA,1,7
7556235,3,5,NA,4,2,NA,6,NA,1,7
7556236,1,4,NA,3,5,NA,7,NA,6,2
7556289,4,7,10,6,1,9,5,8,3,2
7556343,2,NA,NA,3,NA,NA,NA,NA,1,NA
7556430,5,2,1,7,3,9,8,10,4,6
7556495,5,6,1,8,2,3,7,4,10,9
7556496,7,3,5,1,2,9,6,10,4,8
7556590,10,6,5,4,7,1,9,2,8,3
7556599,8,4,5,2,6,9,3,10,7,1
7556602,2,7,1,3,8,10,4,9,5,6
7556719,5,4,8,2,3,10,1,9,6,7
7556729,7,8,9,5,6,1,4,2,10,3
7556732,2,4,5,8,9,6,1,7,10,3
7556733,7,3,9,6,5,2,4,1,10,8
7556787,7,1,10,8,9,2,4,3,6,5
7556798,4,8,9,1,2,7,3,6,10,5
7556806,10,8,6,7,3,4,1,5,9,2
7556807,6,7,1,5,3,9,4,8,2,10
7556856,2,5,4,10,1,8,6,7,3,9
7556859,2,1,4,6,8,NA,5,NA,7,3
7556880,2,3,10,4,6,8,5,7,1,9
7556892,8,9,6,10,5,3,4,2,7,1
7556898,4,2,7,3,1,5,10,6,9,8
7556900,6,2,10,9,5,4,7,3,1,8
7556908,1,4,5,8,9,6,10,7,3,2
7556929,10,3,9,2,7,5,8,6,4,1
7556930,10,3,7,4,1,8,2,9,6,5
7556932,2,3,4,7,10,6,1,5,8,9
7556933,4,2,8,7,1,6,10,5,9,3
7556957,2,5,3,4,10,8,6,9,1,7
7556959,4,6,9,8,7,3,10,2,1,5
7556961,7,6,3,9,8,2,5,1,10,4
7556965,7,8,3,6,10,5,9,4,1,2
7556988,2,3,10,1,8,6,9,5,7,4
7557009,9,2,1,6,7,4,10,5,8,3
7557013,5,6,10,1,7,9,2,8,3,4
7557045,10,1,6,3,5,8,7,9,2,4
7557072,5,1,6,3,8,NA,4,NA,7,2
7557073,3,6,5,8,7,9,4,10,2,1
7557074,5,8,4,2,1,NA,3,NA,7,6
7557109,10,2,7,5,3,8,4,9,6,1
7557158,1,5,10,2,7,9,6,8,4,3
7557203,4,9,10,3,5,1,8,2,6,7
7557222,4,8,2,3,5,6,1,7,10,9
7557265,8,6,7,4,9,2,10,1,5,3
7557309,2,6,7,5,1,9,3,10,8,4
7557319,10,4,9,3,1,7,2,6,8,5
7557399,6,1,9,3,7,5,2,4,8,10
7557560,5,8,4,9,1,7,10,6,3,2
7557638,4,1,3,5,10,8,7,9,6,2
7557684,3,7,10,6,5,8,4,9,1,2
7557743,10,6,5,9,7,2,8,1,4,3
7557848,6,9,10,1,8,4,7,3,2,5
7557915,4,1,8,2,3,9,7,10,5,6
7558155,6,7,NA,5,4,NA,3,NA,1,2
7558158,NA,NA,NA,NA,1,NA,NA,NA,NA,2
7558159,4,5,NA,3,6,NA,1,NA,2,7
7558160,4,NA,NA,2,NA,NA,3,NA,NA,1
7558161,2,3,NA,1,4,NA,7,NA,5,6
7558162,3,5,NA,4,7,NA,1,NA,2,6
7558165,3,4,NA,1,NA,NA,NA,NA,2,NA
7558167,5,2,NA,3,4,NA,7,NA,6,1
7558168,3,1,NA,2,4,NA,5,NA,NA,6
7558169,1,7,NA,3,2,NA,6,NA,4,5
7558170,4,7,NA,3,2,NA,5,NA,1,6
7558172,5,7,NA,3,6,NA,2,NA,4,1
7558173,2,4,NA,7,3,NA,1,NA,6,5
7558174,6,2,NA,4,3,NA,1,NA,5,7
7558177,1,2,NA,4,3,NA,5,NA,7,6
7558178,2,6,NA,5,4,NA,1,NA,3,7
7558179,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
7558181,NA,1,NA,NA,NA,NA,2,NA,NA,NA
7558182,2,7,NA,4,3,NA,1,NA,5,6
7558187,5,3,NA,1,7,NA,4,NA,2,6
7558188,7,6,NA,4,3,NA,1,NA,5,2
7558191,2,1,9,4,3,8,6,7,5,10
7558192,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
7558194,4,2,NA,5,7,NA,1,NA,6,3
7558195,2,3,NA,NA,NA,NA,NA,NA,NA,1
7558205,4,1,NA,2,6,NA,5,NA,7,3
7558211,4,1,NA,6,5,NA,7,NA,2,3
7558213,5,3,NA,6,1,NA,2,NA,7,4
7558223,4,3,NA,5,2,NA,6,NA,1,7
7558229,9,5,10,2,3,7,1,6,8,4
7558272,9,3,6,5,4,7,10,8,2,1
7558274,1,2,NA,7,3,NA,5,NA,6,4
7558280,5,1,7,10,9,4,2,3,6,8
7558357,1,5,2,6,7,10,4,9,8,3
7558365,2,7,9,8,4,6,1,5,3,10
7558377,5,6,7,3,4,1,8,2,9,10
7558461,3,4,8,7,5,1,10,2,9,6
7558476,1,8,9,6,7,3,10,4,5,2
7558478,1,3,5,6,2,9,4,10,8,7
7558492,4,9,10,1,8,2,6,3,7,5
7558593,6,1,9,10,4,3,5,2,8,7
7558628,2,10,1,8,6,3,5,4,7,9
7558633,7,4,8,5,10,2,6,3,1,9
7558634,1,7,5,8,4,NA,3,NA,2,6
7558635,1,7,3,10,2,5,9,6,8,4
7558666,10,9,3,8,1,7,5,6,2,4
7558732,6,3,8,2,5,9,1,10,7,4
7558775,7,3,10,4,2,9,5,8,6,1
7558776,6,8,5,9,1,4,10,3,2,7
7558832,1,9,7,4,10,2,6,3,5,8
7558868,6,2,5,NA,3,NA,1,NA,4,7
7558904,2,6,4,5,9,7,10,8,3,1
7558910,5,7,4,6,1,NA,2,NA,3,8
7559047,8,6,5,9,10,1,7,2,3,4
7559049,1,6,3,8,4,NA,5,NA,2,7
7559107,8,1,10,9,7,6,2,5,4,3
7559109,8,5,9,7,2,3,6,4,1,10
7559363,1,2,8,10,7,4,6,3,9,5
7559366,6,3,2,5,1,8,4,9,7,10
7559494,2,1,5,10,6,7,9,8,3,4
7559496,3,4,7,1,5,NA,8,NA,6,2
7559566,6,2,10,8,5,4,7,3,9,1
7562468,7,3,9,8,10,2,6,1,4,5
7562903,4,6,5,7,8,2,10,1,9,3
7562913,9,1,3,4,8,5,2,6,7,10
7562960,4,2,8,10,5,6,1,7,9,3
7563016,8,5,10,7,6,2,4,3,1,9
7563017,10,8,5,1,4,7,3,6,9,2
7563056,9,1,7,5,8,3,2,4,10,6
7563058,6,9,10,1,5,2,4,3,8,7
7563192,5,2,1,8,6,4,7,3,10,9
7563193,2,5,6,3,1,9,4,10,8,7
7563249,6,4,NA,2,1,NA,5,NA,7,3
7563250,4,7,NA,3,5,NA,2,NA,6,1
7563251,4,1,NA,NA,2,NA,3,NA,NA,5
7563255,3,5,NA,7,6,NA,4,NA,1,2
7563257,1,6,NA,5,7,NA,4,NA,2,3
7563258,3,6,NA,4,5,NA,1,NA,7,2
7563259,1,6,NA,5,7,NA,4,NA,3,2
7563260,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
7563261,3,2,NA,6,4,NA,5,NA,1,7
7563263,1,3,NA,5,6,NA,2,NA,4,7
7563264,2,4,NA,6,1,NA,5,NA,7,3
7563265,4,6,NA,1,3,NA,5,NA,2,7
7563266,1,6,NA,4,7,NA,5,NA,2,3
7563267,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7563272,3,2,NA,7,1,NA,5,NA,4,6
7563276,6,5,NA,1,7,NA,3,NA,4,2
7563278,4,6,NA,5,2,NA,1,NA,NA,3
7563279,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7563285,5,3,NA,2,4,NA,1,NA,6,7
7563290,1,2,NA,4,5,NA,3,NA,6,7
7563298,7,6,NA,4,5,NA,2,NA,3,1
7563307,4,7,NA,6,3,NA,2,NA,5,1
7563310,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7563313,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
7563327,2,3,NA,1,4,NA,6,NA,7,5
7563328,4,3,NA,2,7,NA,1,NA,5,6
7563404,2,6,NA,4,7,NA,3,NA,1,5
7563450,7,8,1,9,5,4,10,3,2,6
7563613,8,10,3,9,5,7,2,6,4,1
7563668,5,4,8,3,7,9,6,10,2,1
7563783,3,5,8,10,9,7,4,6,2,1
7563784,2,10,3,7,6,9,1,8,5,4
7563874,5,1,4,9,10,6,3,7,8,2
7563875,3,9,1,2,5,6,8,7,4,10
7564112,6,5,3,4,7,9,1,8,10,2
7566561,5,2,NA,1,3,NA,6,NA,7,4
7566562,5,6,NA,1,2,NA,3,NA,7,4
7566563,2,6,NA,1,5,NA,4,NA,7,3
7566565,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
7566567,6,5,NA,3,4,NA,7,NA,1,2
7566568,5,7,NA,1,4,NA,3,NA,2,6
7566569,7,5,NA,3,1,NA,6,NA,4,2
7566570,3,4,NA,2,5,NA,6,NA,7,1
7566571,1,3,NA,5,7,NA,6,NA,2,4
7566574,5,3,NA,1,4,NA,7,NA,2,6
7566575,4,3,NA,7,2,NA,5,NA,1,6
7566577,1,6,NA,2,7,NA,5,NA,4,3
7566579,2,7,NA,3,5,NA,1,NA,6,4
7566581,1,5,NA,4,3,NA,7,NA,6,2
7566582,5,6,NA,4,7,NA,3,NA,2,1
7566583,2,3,NA,4,6,NA,5,NA,1,7
7566586,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
7566591,6,2,NA,5,1,NA,7,NA,3,4
7566606,2,4,NA,5,6,NA,7,NA,1,3
7566630,5,3,NA,4,7,NA,2,NA,1,6
7566636,1,2,NA,NA,NA,NA,NA,NA,NA,NA
7566644,4,7,NA,1,3,NA,5,NA,2,6
7566659,3,5,NA,4,7,NA,1,NA,6,2
7566741,5,7,NA,2,4,NA,3,NA,6,1
7566764,7,2,4,8,1,NA,5,NA,3,6
7566783,9,3,6,10,5,2,4,1,8,7
7566910,1,10,9,6,8,3,7,4,5,2
7567200,8,7,1,10,6,5,9,4,2,3
7567334,7,2,3,10,1,9,5,8,6,4
7567338,3,2,4,6,5,10,1,9,7,8
7567381,8,9,7,3,4,2,5,1,6,10
7567423,3,4,10,5,9,1,7,2,8,6
7567425,8,9,10,3,6,1,7,2,5,4
7567478,7,8,10,1,2,5,3,6,4,9
7567485,10,2,3,5,6,8,4,9,7,1
7567524,4,8,3,6,1,9,7,10,2,5
7567526,3,6,4,1,2,9,5,8,10,7
7567554,7,8,2,3,1,NA,6,NA,5,4
7567576,7,2,5,1,6,NA,8,NA,4,3
7567587,4,2,3,1,5,9,10,8,6,7
7567597,5,10,4,9,2,7,6,8,3,1
7567638,10,6,5,7,9,4,2,3,8,1
7567654,6,8,2,4,5,NA,7,NA,3,1
7567684,7,2,1,10,3,6,8,5,9,4
7567737,8,5,7,3,6,2,4,1,9,10
7567748,2,3,8,6,1,NA,4,NA,7,5
7567754,1,4,3,6,7,9,2,8,10,5
7567784,7,5,3,1,8,NA,6,NA,4,2
7567815,6,2,3,7,4,9,5,10,8,1
7567839,3,6,2,7,10,4,9,5,8,1
7567874,1,2,6,8,7,9,5,10,4,3
7568017,2,9,6,1,8,4,10,3,7,5
7568258,7,2,5,8,6,3,9,4,10,1
7568471,7,9,10,6,2,5,8,4,1,3
7568473,8,7,3,10,4,5,1,6,2,9
7568615,4,5,1,6,3,9,8,10,2,7
7568616,5,10,2,1,7,9,4,8,3,6
7568977,9,2,3,8,10,5,1,6,4,7
7569890,2,10,6,5,7,3,8,4,9,1
7570000,10,1,9,2,7,5,3,6,8,4
7570132,7,1,6,4,9,3,8,2,10,5
7570282,3,1,9,4,7,6,8,5,2,10
7570370,4,10,3,1,6,8,5,7,2,9
7570383,6,10,9,5,3,7,1,8,4,2
7570403,3,6,5,10,1,8,4,7,2,9
7570532,10,1,2,6,7,4,8,3,5,9
7570533,2,10,8,3,7,5,9,4,1,6
7570534,9,8,4,10,3,1,6,2,7,5
7570546,7,8,2,5,4,NA,3,NA,1,6
7570579,5,1,3,6,2,NA,4,NA,7,8
7570580,6,4,3,5,1,8,2,7,9,10
7570584,2,8,1,7,4,5,9,6,3,10
7570585,1,3,6,2,4,7,9,8,10,5
7570647,1,4,5,7,6,NA,3,NA,NA,2
7570649,5,10,1,8,4,6,3,7,9,2
7570651,6,3,4,1,8,NA,5,NA,7,2
7570653,4,5,7,3,6,NA,2,NA,8,1
7570665,2,5,10,4,8,6,3,7,9,1
7570666,7,2,8,3,4,10,5,9,6,1
7570667,1,3,6,5,10,8,2,7,4,9
7570668,2,1,10,9,4,5,8,6,3,7
7570679,4,10,6,5,1,2,9,3,7,8
7570703,7,9,8,2,5,3,1,4,6,10
7570704,3,6,8,1,10,5,9,4,7,2
